activity_id,date,activity_time,description,user_name,user_id,role_name,role_id,transaction_id,transaction_name,customer_name,customer_id,transaction_type,operation_type,is_from_client_portal,app_source,notes
99381000031576763,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-06255"" Updated",,,,,99381000005779061,SO-06255,SUDARSHANA ELECTRONICS & SCALES,99381000004958063,salesorder,updated,false,,
99381000031576762,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-06229"" Updated",,,,,99381000005779001,SO-06229,NOVA SCALES,99381000001660179,salesorder,updated,false,,
99381000031576761,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-06232"" Updated",,,,,99381000005778035,SO-06232,EXATA BALANCE CO,99381000000017031,salesorder,updated,false,,
99381000031576760,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-06228"" Updated",,,,,99381000005776007,SO-06228,Pilot Scales & Hardwares,99381000001485053,salesorder,updated,false,,
99381000031576759,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-06218"" Updated",,,,,99381000005760001,SO-06218,YELLOW SCALES,99381000000126001,salesorder,updated,false,,
99381000031576758,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-06217"" Updated",,,,,99381000005742376,SO-06217,Venkatachalam,99381000000747828,salesorder,updated,false,,
99381000031576757,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-06205"" Updated",,,,,99381000005742001,SO-06205,Venkatachalam,99381000000747828,salesorder,updated,false,,
99381000031576756,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-06193"" Updated",,,,,99381000005721018,SO-06193,S A Scale Solutions,99381000002686278,salesorder,updated,false,,
99381000031576755,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-06176"" Updated",,,,,99381000005695080,SO-06176,SRI SAKTHI AGENCIES,99381000005695049,salesorder,updated,false,,
99381000031576754,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-06144"" Updated",,,,,99381000005637072,SO-06144,Shinde Scale Co,99381000005638183,salesorder,updated,false,,
99381000031576753,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-06129"" Updated",,,,,99381000005619845,SO-06129,YELLOW SCALES,99381000000126001,salesorder,updated,false,,
99381000031576752,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-06127"" Updated",,,,,99381000005619822,SO-06127,YES YES TECHNOLOGIES,99381000002721037,salesorder,updated,false,,
99381000031576751,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-06122"" Updated",,,,,99381000005619313,SO-06122,ANNAPOORANI MARKETING,99381000005619278,salesorder,updated,false,,
99381000031576750,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-06111"" Updated",,,,,99381000005614009,SO-06111,Acutek Corp,99381000000747789,salesorder,updated,false,,
99381000031576749,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-06119"" Updated",,,,,99381000005592160,SO-06119,ANANTHA WEIGHING SYSTEMS,99381000005573025,salesorder,updated,false,,
99381000031576748,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-06105"" Updated",,,,,99381000005591616,SO-06105,SAI SYSTEM AND SERVICES,99381000002173957,salesorder,updated,false,,
99381000031576747,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-06089"" Updated",,,,,99381000005591046,SO-06089,LAXMI ENTERPRISE,99381000005591015,salesorder,updated,false,,
99381000031576746,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-06100"" Updated",,,,,99381000005590247,SO-06100,SUDARSHANA ELECTRONICS & SCALES,99381000004958063,salesorder,updated,false,,
99381000031576745,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-06081"" Updated",,,,,99381000005584053,SO-06081,ANANTHA WEIGHING SYSTEMS,99381000005573025,salesorder,updated,false,,
99381000031576744,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-06080"" Updated",,,,,99381000005573328,SO-06080,YES YES TECHNOLOGIES,99381000002721037,salesorder,updated,false,,
99381000031576743,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-06079"" Updated",,,,,99381000005573206,SO-06079,SAM ENTERPRISES,99381000002457152,salesorder,updated,false,,
99381000031576742,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-06061"" Updated",,,,,99381000005563085,SO-06061,SAI SYSTEM AND SERVICES,99381000002173957,salesorder,updated,false,,
99381000031576741,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-06065"" Updated",,,,,99381000005562695,SO-06065,EXATA BALANCE CO,99381000000017031,salesorder,updated,false,,
99381000031576740,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-06062"" Updated",,,,,99381000005562683,SO-06062,NITHIN INDUSTRIES,99381000005562648,salesorder,updated,false,,
99381000031576739,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-06045"" Updated",,,,,99381000005551831,SO-06045,EXATA BALANCE CO,99381000000017031,salesorder,updated,false,,
99381000031576738,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-06046"" Updated",,,,,99381000005548178,SO-06046,MADHU MADHAV TRADER'S ,99381000002699599,salesorder,updated,false,,
99381000031576737,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-06031"" Updated",,,,,99381000005539001,SO-06031,Modern machines,99381000000036003,salesorder,updated,false,,
99381000031576736,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-06032"" Updated",,,,,99381000005537048,SO-06032,BEST ONE SCALE TRADERS,99381000005537017,salesorder,updated,false,,
99381000031576735,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-06030"" Updated",,,,,99381000005536001,SO-06030,Acutek Corp,99381000000747789,salesorder,updated,false,,
99381000031576734,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-06028"" Updated",,,,,99381000005525077,SO-06028,YELLOW SCALES,99381000000126001,salesorder,updated,false,,
99381000031576733,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-06012"" Updated",,,,,99381000005503001,SO-06012,A.HUSEINBHAI & SONS,99381000004789017,salesorder,updated,false,,
99381000031576732,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-06006"" Updated",,,,,99381000005497001,SO-06006,Modern machines,99381000000036003,salesorder,updated,false,,
99381000031576731,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05990"" Updated",,,,,99381000005475371,SO-05990,SMART WEIGHING SCALES,99381000005475340,salesorder,updated,false,,
99381000031576730,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05983"" Updated",,,,,99381000005475275,SO-05983,ACCURATE SOLUTIONS,99381000004249003,salesorder,updated,false,,
99381000031576729,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05977"" Updated",,,,,99381000005468001,SO-05977,YELLOW SCALES,99381000000126001,salesorder,updated,false,,
99381000031576728,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05960"" Updated",,,,,99381000005457031,SO-05960,Venkatachalam,99381000000747828,salesorder,updated,false,,
99381000031576727,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05919"" Updated",,,,,99381000005413011,SO-05919,YES YES TECHNOLOGIES,99381000002721037,salesorder,updated,false,,
99381000031576726,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05923"" Updated",,,,,99381000005411084,SO-05923,SHRI KADASIDDESHWAR INDUSTRIES,99381000003372667,salesorder,updated,false,,
99381000031576725,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05922"" Updated",,,,,99381000005411074,SO-05922,SHRI KADASIDDESHWAR INDUSTRIES,99381000003372667,salesorder,updated,false,,
99381000031576724,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05921"" Updated",,,,,99381000005411064,SO-05921,SRI PONNIYAMMAN SCALES,99381000005411032,salesorder,updated,false,,
99381000031576723,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05915"" Updated",,,,,99381000005409001,SO-05915,Modern machines,99381000000036003,salesorder,updated,false,,
99381000031576722,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05910"" Updated",,,,,99381000005390001,SO-05910,YELLOW SCALES,99381000000126001,salesorder,updated,false,,
99381000031576721,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05889"" Updated",,,,,99381000005370044,SO-05889,Venkatachalam,99381000000747828,salesorder,updated,false,,
99381000031576720,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05887"" Updated",,,,,99381000005370034,SO-05887,MICROSYS WEIGHING,99381000002679001,salesorder,updated,false,,
99381000031576719,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05883"" Updated",,,,,99381000005354034,SO-05883,ACCURATE SOLUTIONS,99381000004249003,salesorder,updated,false,,
99381000031576718,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05876"" Updated",,,,,99381000005348045,SO-05876,SURYA ELECTRONICS,99381000002892003,salesorder,updated,false,,
99381000031576717,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05873"" Updated",,,,,99381000005347001,SO-05873,Acutek Corp,99381000000747789,salesorder,updated,false,,
99381000031576716,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05860"" Updated",,,,,99381000005337019,SO-05860,KOHINOOR TRADERS,99381000003271117,salesorder,updated,false,,
99381000031576715,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05857"" Updated",,,,,99381000005334017,SO-05857,AMBA BHAWANI TRADERS,99381000004618029,salesorder,updated,false,,
99381000031576714,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05838"" Updated",,,,,99381000005297053,SO-05838,BHARAT SCALE INDUSTRIES,99381000002660036,salesorder,updated,false,,
99381000031576713,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05837"" Updated",,,,,99381000005296127,SO-05837,SUDARSHANA ELECTRONICS & SCALES,99381000004958063,salesorder,updated,false,,
99381000031576712,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05834"" Updated",,,,,99381000005296113,SO-05834,SHIVANYA TRADERS,99381000005296074,salesorder,updated,false,,
99381000031576711,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05830"" Updated",,,,,99381000005296044,SO-05830,SELVAM SCALE CENTRE,99381000005296003,salesorder,updated,false,,
99381000031576710,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05820"" Updated",,,,,99381000005282001,SO-05820,AMBA BHAWANI TRADERS,99381000004618029,salesorder,updated,false,,
99381000031576709,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05816"" Updated",,,,,99381000005274041,SO-05816,SUDARSHANA ELECTRONICS & SCALES,99381000004958063,salesorder,updated,false,,
99381000031576708,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05827"" Updated",,,,,99381000005273376,SO-05827,SRI RAM STORE,99381000003858949,salesorder,updated,false,,
99381000031576707,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05826"" Updated",,,,,99381000005273352,SO-05826,R.A.M SCALES,99381000001617061,salesorder,updated,false,,
99381000031576706,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05823"" Updated",,,,,99381000005273314,SO-05823,DECOO & CO.,99381000005273283,salesorder,updated,false,,
99381000031576705,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05807"" Updated",,,,,99381000005259047,SO-05807,TRICHY MEENA SCALE SERVICE,99381000002489085,salesorder,updated,false,,
99381000031576704,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05801"" Updated",,,,,99381000005259037,SO-05801,SUDARSHANA ELECTRONICS & SCALES,99381000004958063,salesorder,updated,false,,
99381000031576703,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05796"" Updated",,,,,99381000005259017,SO-05796,WINTECH WEIGHING SYSTEM,99381000000960272,salesorder,updated,false,,
99381000031576702,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05802"" Updated",,,,,99381000005254321,SO-05802,V.S.LIBRA ENTERPRISES,99381000005210003,salesorder,updated,false,,
99381000031576701,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05800"" Updated",,,,,99381000005253036,SO-05800,C.Manikkam Chetty Son,99381000001907025,salesorder,updated,false,,
99381000031576700,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05791"" Updated",,,,,99381000005248001,SO-05791,Bharani Industries,99381000001907060,salesorder,updated,false,,
99381000031576699,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05790"" Updated",,,,,99381000005243038,SO-05790,Erros Weighing Industries,99381000001575397,salesorder,updated,false,,
99381000031576698,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05789"" Updated",,,,,99381000005240145,SO-05789,VESPA SCALE INDIA,99381000005245059,salesorder,updated,false,,
99381000031576697,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05784"" Updated",,,,,99381000005238095,SO-05784,MICRO WEIGHING SYSTEMS,99381000000014832,salesorder,updated,false,,
99381000031576696,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05787"" Updated",,,,,99381000005236975,SO-05787,VAIYAPURI AND COMPANY,99381000005236944,salesorder,updated,false,,
99381000031576695,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05781"" Updated",,,,,99381000005236064,SO-05781,Modern machines,99381000000036003,salesorder,updated,false,,
99381000031576694,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05778"" Updated",,,,,99381000005236050,SO-05778,INDUS WEIGHING SYSTEMS PVT LTD,99381000005236019,salesorder,updated,false,,
99381000031576693,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05756"" Updated",,,,,99381000005224001,SO-05756,Acutek Corp,99381000000747789,salesorder,updated,false,,
99381000031576692,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05764"" Updated",,,,,99381000005219140,SO-05764,Modern machines,99381000000036003,salesorder,updated,false,,
99381000031576691,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05762"" Updated",,,,,99381000005219116,SO-05762,ANCHOR SCALES,99381000000960311,salesorder,updated,false,,
99381000031576690,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05743"" Updated",,,,,99381000005215705,SO-05743,ACCURATE SOLUTIONS,99381000004249003,salesorder,updated,false,,
99381000031576689,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05726"" Updated",,,,,99381000005203001,SO-05726,MANUKRISHNA SCALE AGENCY,99381000000832003,salesorder,updated,false,,
99381000031576688,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05724"" Updated",,,,,99381000005198393,SO-05724,SAM ENTERPRISES,99381000002457152,salesorder,updated,false,,
99381000031576687,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05723"" Updated",,,,,99381000005198351,SO-05723,Yogi Weighing Scale,99381000008357094,salesorder,updated,false,,
99381000031576686,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05721"" Updated",,,,,99381000005198031,SO-05721,ANANDA ELECTRONICS,99381000004672651,salesorder,updated,false,,
99381000031576685,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05715"" Updated",,,,,99381000005188048,SO-05715,PONNI SCALES,99381000005188017,salesorder,updated,false,,
99381000031576684,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05713"" Updated",,,,,99381000005188001,SO-05713,Venkatachalam,99381000000747828,salesorder,updated,false,,
99381000031576683,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05701"" Updated",,,,,99381000005154183,SO-05701,THRASCO SOLUTIONS,99381000000011562,salesorder,updated,false,,
99381000031576682,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05685"" Updated",,,,,99381000005137011,SO-05685,Eway Max Technology Malappuram,99381000004448039,salesorder,updated,false,,
99381000031576681,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05684"" Updated",,,,,99381000005137001,SO-05684,THRASSCO SOLUTIONS-TIRUR,99381000003444043,salesorder,updated,false,,
99381000031576680,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05682"" Updated",,,,,99381000005124252,SO-05682,JANATHA SCALE SERVICE,99381000005124221,salesorder,updated,false,,
99381000031576679,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05679"" Updated",,,,,99381000005124199,SO-05679,Mathi Scales,99381000002072057,salesorder,updated,false,,
99381000031576678,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05678"" Updated",,,,,99381000005124181,SO-05678,Maptol Trading,99381000002547039,salesorder,updated,false,,
99381000031576677,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05670"" Updated",,,,,99381000005124141,SO-05670,Pilot Scales & Hardwares,99381000001485053,salesorder,updated,false,,
99381000031576676,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05667"" Updated",,,,,99381000005124131,SO-05667,City Technologies,99381000001357572,salesorder,updated,false,,
99381000031576675,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05665"" Updated",,,,,99381000005124111,SO-05665,WEIGHING TECH,99381000001685033,salesorder,updated,false,,
99381000031576674,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05664"" Updated",,,,,99381000005124101,SO-05664,TRANSWORLD SCALES SERVICES,99381000000102001,salesorder,updated,false,,
99381000031576673,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05663"" Updated",,,,,99381000005124041,SO-05663,Modern machines,99381000000036003,salesorder,updated,false,,
99381000031576672,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05662"" Updated",,,,,99381000005124031,SO-05662,Venkatachalam,99381000000747828,salesorder,updated,false,,
99381000031576671,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05661"" Updated",,,,,99381000005124021,SO-05661,THRASCO SOLUTIONS,99381000000011562,salesorder,updated,false,,
99381000031576670,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05660"" Updated",,,,,99381000005124011,SO-05660,EXATA BALANCE CO,99381000000017031,salesorder,updated,false,,
99381000031576669,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05659"" Updated",,,,,99381000005124001,SO-05659,NOVA SCALES,99381000001660179,salesorder,updated,false,,
99381000031576668,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05657"" Updated",,,,,99381000005119019,SO-05657,TRANSWORLD SCALES SERVICES,99381000000102001,salesorder,updated,false,,
99381000031576667,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05656"" Updated",,,,,99381000005119001,SO-05656,City Technologies,99381000001357572,salesorder,updated,false,,
99381000031576666,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05653"" Updated",,,,,99381000005114039,SO-05653,NEW MARATHWADA SCALE,99381000004614809,salesorder,updated,false,,
99381000031576665,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05650"" Updated",,,,,99381000005108918,SO-05650,Pilot Scales & Hardwares,99381000001485053,salesorder,updated,false,,
99381000031576664,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05647"" Updated",,,,,99381000005108864,SO-05647,AMBA BHAWANI TRADERS,99381000004618029,salesorder,updated,false,,
99381000031576663,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05635"" Updated",,,,,99381000005098859,SO-05635,TRANSWORLD SCALES SERVICES,99381000000102001,salesorder,updated,false,,
99381000031576662,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05634"" Updated",,,,,99381000005098767,SO-05634,Modern machines,99381000000036003,salesorder,updated,false,,
99381000031576661,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05619"" Updated",,,,,99381000005083653,SO-05619,YELLOW SCALES,99381000000126001,salesorder,updated,false,,
99381000031576660,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05617"" Updated",,,,,99381000005083637,SO-05617,Maptol Trading,99381000002547039,salesorder,updated,false,,
99381000031576659,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05609"" Updated",,,,,99381000005075545,SO-05609,Modern machines,99381000000036003,salesorder,updated,false,,
99381000031576658,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05611"" Updated",,,,,99381000005074062,SO-05611,Venkatachalam,99381000000747828,salesorder,updated,false,,
99381000031576657,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05591"" Updated",,,,,99381000005061092,SO-05591,EXCELLENT WEIGHING SCALE,99381000002169701,salesorder,updated,false,,
99381000031576656,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05589"" Updated",,,,,99381000005061058,SO-05589,AMANA INSTRUMENTS,99381000001137001,salesorder,updated,false,,
99381000031576655,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05587"" Updated",,,,,99381000005061034,SO-05587,THAKUR SAHAB  KANTE WALE,99381000005061003,salesorder,updated,false,,
99381000031576654,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05599"" Updated",,,,,99381000005060059,SO-05599,S A Scale Solutions,99381000002686278,salesorder,updated,false,,
99381000031576653,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05584"" Updated",,,,,99381000005054001,SO-05584,MADHU MADHAV TRADER'S ,99381000002699599,salesorder,updated,false,,
99381000031576652,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05576"" Updated",,,,,99381000005031122,SO-05576,CAL-ON MARKETING PVT LTD,99381000005031096,salesorder,updated,false,,
99381000031576651,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05575"" Updated",,,,,99381000005031084,SO-05575,SUDARSHANA ELECTRONICS & SCALES,99381000004958063,salesorder,updated,false,,
99381000031576650,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05574"" Updated",,,,,99381000005031066,SO-05574,Mathi Scales,99381000002072057,salesorder,updated,false,,
99381000031576649,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05573"" Updated",,,,,99381000005031050,SO-05573,VISHAL SEMICONDUCTOR,99381000005031019,salesorder,updated,false,,
99381000031576648,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05560"" Updated",,,,,99381000005025067,SO-05560,MEEZAN ELECTRONIC SCALES PRIVATE LIMITED,99381000000112170,salesorder,updated,false,,
99381000031576647,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05558"" Updated",,,,,99381000005025057,SO-05558,KUMARI SCALES,99381000003689108,salesorder,updated,false,,
99381000031576646,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05556"" Updated",,,,,99381000005025045,SO-05556,YESWEIGH TECHNOLOGIES PRIVATE LIMITED,99381000000575003,salesorder,updated,false,,
99381000031576645,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05554"" Updated",,,,,99381000005025019,SO-05554,GOODWILL ENGINEERS CORPORATION,99381000000385047,salesorder,updated,false,,
99381000031576644,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05550"" Updated",,,,,99381000005025001,SO-05550,Modern machines,99381000000036003,salesorder,updated,false,,
99381000031576643,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05542"" Updated",,,,,99381000005016454,SO-05542,MADHU MADHAV TRADER'S ,99381000002699599,salesorder,updated,false,,
99381000031576642,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05543"" Updated",,,,,99381000005015053,SO-05543,AMBA BHAWANI TRADERS,99381000004618029,salesorder,updated,false,,
99381000031576641,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05546"" Updated",,,,,99381000005012712,SO-05546,M/S. LAXMI SCALE,99381000004330384,salesorder,updated,false,,
99381000031576640,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05532"" Updated",,,,,99381000005012019,SO-05532,Eway Max Technology Malappuram,99381000004448039,salesorder,updated,false,,
99381000031576639,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05522"" Updated",,,,,99381000005005021,SO-05522,SAI SYSTEM AND SERVICES,99381000002173957,salesorder,updated,false,,
99381000031576638,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05521"" Updated",,,,,99381000005005011,SO-05521,Mathi Scales,99381000002072057,salesorder,updated,false,,
99381000031576637,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05520"" Updated",,,,,99381000005005001,SO-05520,Acutek Corp,99381000000747789,salesorder,updated,false,,
99381000031576636,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05509"" Updated",,,,,99381000004997044,SO-05509,SAM ENTERPRISES,99381000002457152,salesorder,updated,false,,
99381000031576635,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05508"" Updated",,,,,99381000004997032,SO-05508,K.ROY INSTRUMENTS PVT. LTD.,99381000004997001,salesorder,updated,false,,
99381000031576634,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05492"" Updated",,,,,99381000004980287,SO-05492,Eway Max Technology Malappuram,99381000004448039,salesorder,updated,false,,
99381000031576633,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05493"" Updated",,,,,99381000004976025,SO-05493,SAI SYSTEM AND SERVICES,99381000002173957,salesorder,updated,false,,
99381000031576632,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05496"" Updated",,,,,99381000004973451,SO-05496,MICROSYS WEIGHING,99381000002679001,salesorder,updated,false,,
99381000031576631,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05485"" Updated",,,,,99381000004971815,SO-05485,M/S. VIEWS,99381000004971789,salesorder,updated,false,,
99381000031576630,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05483"" Updated",,,,,99381000004971765,SO-05483,MEEZAN ELECTRONIC SCALES PRIVATE LIMITED,99381000000112170,salesorder,updated,false,,
99381000031576629,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05478"" Updated",,,,,99381000004971599,SO-05478,SRI SHIRDI SAI ENTERPRISES,99381000004971485,salesorder,updated,false,,
99381000031576628,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05475"" Updated",,,,,99381000004971041,SO-05475,Acutek Corp,99381000000747789,salesorder,updated,false,,
99381000031576627,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05472"" Updated",,,,,99381000004971001,SO-05472,Dynamic Enterprises,99381000000151001,salesorder,updated,false,,
99381000031576626,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05474"" Updated",,,,,99381000004965047,SO-05474,AMBA BHAWANI TRADERS,99381000004618029,salesorder,updated,false,,
99381000031576625,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05465"" Updated",,,,,99381000004958094,SO-05465,SUDARSHANA ELECTRONICS & SCALES,99381000004958063,salesorder,updated,false,,
99381000031576624,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05460"" Updated",,,,,99381000004958005,SO-05460,PK SCALES AND COMPANY,99381000004954974,salesorder,updated,false,,
99381000031576623,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05447"" Updated",,,,,99381000004942119,SO-05447,Dynamic Enterprises,99381000000151001,salesorder,updated,false,,
99381000031576622,2026-07-22,22/07/2026 05:25 PM,"Sales Orders ""SO-05449"" Updated",,,,,99381000004941009,SO-05449,ANANDA ELECTRONICS,99381000004672651,salesorder,updated,false,,
