PriceList Name,PriceList ID,Currency Code,Description,Percentage,Is Increase,Rounding Type,Decimal Place,PriceList Status,Type,IsDefault,Item Name,SKU,Pricing Scheme,Start Quantity,End Quantity,PriceList Rate,Discount
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,ATM30DAD1 Body set top case,ABSTC3,unit,1.00,1.00,320.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Government Stamping Fee / Expense for 15kg/30kg,SF1530,unit,1.00,1.00,485.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,CCM DISPLAY KEYPAD-AL800,CDKA80,unit,1.00,1.00,130.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,PLATFORM SCALE-BENCH(GREEN-O),BPCG,unit,1.00,1.00,2200.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,AY ATMPC-WH Body set (Top),AAWBST,unit,1.00,1.00,260.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Q9/Q10LBL OEM KEYPAD STICKER (BLACK),Q9748,unit,1.00,1.00,185.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,SCANGLE - THERMAL PRINTER SGT-88IV(USB),EC8004L,unit,1.00,1.00,3600.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,SPOS Additional 1000 products,SPOSSW03,unit,1.00,1.00,849.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,ATM PC AD dual,ATMADG,unit,1.00,1.00,850.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,TMA HANGING SCALE KEYBOARD STICKER,HAG004,unit,1.00,1.00,170.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Floor Scale Indicator,FSIND,unit,1.00,1.00,1800.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Table Top Scale SF 220x170  10kg/1g,TTSS22,unit,1.00,1.00,1150.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Government Stamping Fee / Expense for 100Kg,SF100,unit,1.00,1.00,485.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,BOTTOM CASE BENCH PC,BPC116,unit,1.00,1.00,190.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Q8/Q9LBL /Q10 KEYPAD BOARD,Q8605,unit,1.00,1.00,1200.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,SAFAL 800X800,DWS800X800,unit,1.00,1.00,6600.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,AC Cord wire CPU Cord(3 yard),CW3X3,unit,1.00,1.00,62.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,DJ EXTERNAL DISPLAY,DJ107,unit,1.00,1.00,375.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Indicator-A3,INDA3,unit,1.00,1.00,1210.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Platform Loadcell 180kg,PLC180,unit,1.00,1.00,245.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,ECS4W FRONT AND BACK DISPLAY STICKER,ECS703,unit,1.00,1.00,125.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Q10 ECS/LBL FRONT DISPLAY,QELFD1,unit,1.00,1.00,3120.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Government Stamping Fee / Expense for 600.81g,SF60081,unit,1.00,1.00,485.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,PRICE COMPUTING SCALE - WHITE (AY),ATMPCWH,unit,1.00,1.00,1500.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,AY ATMPC-WH Body set (Base),AAWBSB,unit,1.00,1.00,160.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,ECS5W/Q10LBL OEM KEYPAD STICKER (BLACK),ECS835,unit,1.00,1.00,90.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,SCANGLE - BARCODE SCANNER 1D WIRELESS-EF09,EF09,unit,1.00,1.00,1800.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,SPOS KOT Support,SPOSSW04,unit,1.00,1.00,2099.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,CCM DONGLE,CCM117,unit,1.00,1.00,690.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,TMA PRINTER ROLLER WASHER,Q9718,unit,1.00,1.00,120.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,ECS5W SMPS 7V,ECS817,unit,1.00,1.00,825.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Government Stamping Fee / Expense for 2000kg,SF2000,unit,1.00,1.00,980.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,BATTERY 4V (ATM & Bench Pc),APC209,unit,1.00,1.00,195.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,TOP CASE BENCH PC,BPC117,unit,1.00,1.00,190.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Q8LBL BODY SET,Q8606,unit,1.00,1.00,1500.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Spare Parts,SPARE,unit,1.00,1.00,5000.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,CPU Socket 3 Pin,CSP3,unit,1.00,1.00,18.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Government Stamping Fee / Expense for 620.81g,SF62081,unit,1.00,1.00,485.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Single Display Indicator-G1,INDG1,unit,1.00,1.00,820.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Bench PLT Indicator Cover Base,BPICB,unit,1.00,1.00,160.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,MOTHERBOARD - TMA - Wifi,Q8623,unit,1.00,1.00,5900.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Q10 LBL FRONT DISPLAY LCD,QLFDL1,unit,1.00,1.00,1040.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,PRICE COMPUTING SCALE - GOLD,ATMGL,unit,1.00,1.00,1890.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,PLATFORM SCALE -BENCH (DUAL-AD),BPC50DAD2,unit,1.00,1.00,2100.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,AY ATM PC-WH Weigh pan leg,AAPWWP,unit,1.00,1.00,20.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,ECS5W/Q10LBL KEYPAD STICKER (BLACK),ECS836,unit,1.00,1.00,185.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,ATM PC GREEN FRONT DISPLAY,APGFD,unit,1.00,1.00,160.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,SPOS Additional one terminal,SPOSSW05,unit,1.00,1.00,449.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,ENCODING SENSOR CCM-AL800,ESCA80,unit,1.00,1.00,140.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,TMA PRINTER RUBBER WASHER,Q9721,unit,1.00,1.00,120.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,ECS5W POWER SUPPLY BOARD,ECS816,unit,1.00,1.00,250.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Government Stamping Fee  /Expense for 1000kg,SF1000,unit,1.00,1.00,565.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Indicator K12,K12,unit,1.00,1.00,1430.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,DC MOTOR CCM,CCM103,unit,1.00,1.00,270.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Q8LBL CROSS STAND,Q8608,unit,1.00,1.00,400.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,K12 -MOTHER BOARD,K1201,unit,1.00,1.00,450.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,ON/OFF SWITCH,SWITCH,unit,1.00,1.00,5.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,ATM PC LEG,APCLEG,unit,1.00,1.00,25.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Shearbeam Loadcell 2000kg,SBLC2T,unit,1.00,1.00,715.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Bench PLT Indicator Cover Top,BPICT,unit,1.00,1.00,160.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,PRC CKN Display and Keypad Unit,PCDAKU,unit,1.00,1.00,255.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Q10 LBL BACK DISPLAY,QLBD10,unit,1.00,1.00,1040.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,PRICE COMPUTING SCALE (DUAL-AD),ATM30DAD1,unit,1.00,1.00,1450.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Motherboard (B3+),MOTHER,unit,1.00,1.00,350.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,ECS5W/Q10 OEM FRONT DISPLAY STICKER (BLACK),ECS837,unit,1.00,1.00,90.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,LOAD CELL PROTECTION COVER 700KG,LCPC70,unit,1.00,1.00,150.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,SPOS Additional one user,SPOSSW06,unit,1.00,1.00,449.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,STACKER SENSOR (IR EMITTER & RECEIVER)CCM-AL800,SSIERC,unit,1.00,1.00,125.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,TMA HANGING SCALE KEYBOARD,HAG005,unit,1.00,1.00,1350.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,ECS5W MOTHER BOARD,ECS815,unit,1.00,1.00,5900.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,SERVICE CHARGE,SC,unit,1.00,1.00,0.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Label Printing scale Q9,TMAQ9,unit,1.00,1.00,12500.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,DENOMINATION IR LED CCM,CCM104,unit,1.00,1.00,135.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Q8LBL LABEL GAP SENSOR,Q8613,unit,1.00,1.00,90.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,K12 DOME KEYPAD,K1202,unit,1.00,1.00,75.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Push Tare Switch Metal Type,PTSMT,unit,1.00,1.00,20.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,ATM JUNIOR FRONT DISPLAY STICKER,AJFDS,unit,1.00,1.00,20.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Windshield 0.1MG,WINDSH,unit,1.00,1.00,2500.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Front and Back Display((Red) PFPC(Q),FABDRP,unit,1.00,1.00,275.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Q10 ECS POLE WITH HOLDER,QEPWH1,unit,1.00,1.00,208.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Bench Scale AD F Dual,BPCADF,unit,1.00,1.00,1200.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Display Board(B3+),DBB3,unit,1.00,1.00,170.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Q9/Q10LBL KEYPAD STICKER (BLACK),Q9749,unit,1.00,1.00,185.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,LOAD CELL PROTECTION COVER 400KG,LCPC40,unit,1.00,1.00,100.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,SPOS External API support,SPOSSW07,unit,1.00,1.00,849.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,HOPPER SENSOR CCM-AL800,HSCA80,unit,1.00,1.00,240.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Table Top Scale  220x170 ABS 6 Volt (G),TTABS6VG,unit,1.00,1.00,1375.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,ECS5W PRINTER,ECS814,unit,1.00,1.00,3200.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Bench PC Keypad Board,BPC102,unit,1.00,1.00,130.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,UV SENSOR CCM,CCM105,unit,1.00,1.00,120.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Q8LBL OUTER SENSOR,Q8614,unit,1.00,1.00,240.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,CHICKEN SCALE 100 KG SS,CS300X300SS,unit,1.00,1.00,2550.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Push Tare Switch Normal Type,PTSNR,unit,1.00,1.00,15.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Platform Front Display sticker,PFDS,unit,1.00,1.00,25.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Platform Scale 30x40 Ben,BEN340,unit,1.00,1.00,1500.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Machine Base 0.1MG,MB01,unit,1.00,1.00,16500.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Keypad PFPC(Q),KEYPA3,unit,1.00,1.00,120.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,ECS 5W PRINTER PAPER-CUTTER PART,ECS830,unit,1.00,1.00,170.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Keypad (B3+),KEYPA2,unit,1.00,1.00,170.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Q10ECS/LBL DISPLAY STICKER FRONT,Q9750,unit,1.00,1.00,90.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,LOAD CELL PROTECTION 50 KG,LCPK50,unit,1.00,1.00,80.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,SPOS Image support,SPOSSW08,unit,1.00,1.00,449.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,UV SENSOR CCM-AL800,USCA80,unit,1.00,1.00,120.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,ECS5W CALIBRATION BOARD,ECS813,unit,1.00,1.00,150.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Bench PC Panel Overlay Sticker,BPC103,unit,1.00,1.00,25.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Electronic weighing scale DJ600,DJ600,unit,1.00,1.00,4400.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,STACKER SENSOR (IR EMITTER & RECEIVER)CCM,CCM106,unit,1.00,1.00,125.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,TMA LBL ROLLER MOTOR,Q8615,unit,1.00,1.00,950.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,CHICKEN SCALE 300KG SS,CS400X400SS,unit,1.00,1.00,3300.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Keypad,KEYPA1,unit,1.00,1.00,8.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Platform Scale,BENCHPCD,unit,1.00,1.00,2650.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,SS Platter 0.1MG,SP01,unit,1.00,1.00,250.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Head Cover Top and Base PF PC(Q),HCTABP,unit,1.00,1.00,255.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,BENCH PC GREEN FRONT&BACK DISPLAY,BPGFBD,unit,1.00,1.00,260.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,DC Adapter (B3+),ADAPTE,unit,1.00,1.00,270.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Q10ECS/LBL DISPLAY STICKER BACK,Q9751,unit,1.00,1.00,90.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Government Stamping Fee / Expense for 600g,SF600,unit,1.00,1.00,485.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,MOTHER BOARD CCM-AL800,MBCA80,unit,1.00,1.00,1200.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,ECS5W INTERFACE BOARD,ECS812,unit,1.00,1.00,250.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Bench PC Protection Dust Cover,BPC104,unit,1.00,1.00,35.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Jwell Spare Box,JWELLS,unit,1.00,1.00,15000.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,HOPPER SENSOR CCM,CCM107,unit,1.00,1.00,145.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Motherboard - PMS 45(RED),PMS45RED,unit,1.00,1.00,720.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Q9LBL POLE CONNECTOR LOCK PLATE AND SCREW,Q9742,unit,1.00,1.00,75.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Q9LBL DISPLAY STICKER FRONT OEM,Q9745,unit,1.00,1.00,90.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Loadcell Trolley 800 Kg,LTK800,unit,1.00,1.00,2200.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Q9LBL POLE CABLE CONNECTOR,Q9754,unit,1.00,1.00,250.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Platform Weighing Scale 400x500 FSS,PFPC40X50DADFSS,unit,1.00,1.00,5300.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,BARCODE SCANNER PT - 198,PT198,unit,1.00,1.00,1750.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Bill  Printing scale Q7,ECS4W,unit,1.00,1.00,10500.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Courier Charges,COCS,unit,1.00,1.00,9.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,CCM DISPLAY UNIT FRONT,CCM101,unit,1.00,1.00,680.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,ECS4W SILICON PAD,ECS857,unit,1.00,1.00,120.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Transformer 12V,TR12V,unit,1.00,1.00,95.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,PLATFORM SCALE-BENCH (G),YS50GY,unit,1.00,1.00,2400.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Analytical Balance 200g/0.0001g -External,YSA204E,unit,1.00,1.00,21000.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Bench PLT Display Front & Back,BPDFB,unit,1.00,1.00,245.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Bench PLT SMPS,BENCH2,unit,1.00,1.00,90.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,JW Display & Motherboard Set,BS0501,unit,1.00,1.00,600.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Motherboard- PMS 45(GREEN),MPG45,unit,1.00,1.00,745.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Government Stamping Fee /Expense for 1mg,SF1MG,unit,1.00,1.00,485.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,ECS5W/Q10 OEM BACK DISPLAY STICKER (BLACK),ECS834,unit,1.00,1.00,90.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,B3P WEIGHING INDICATOR,B3PIND,unit,1.00,1.00,4900.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Government Stamping Fee /Expense for 210g,SF210,unit,1.00,1.00,485.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,PLATFORM SCALE -BENCH (DUAL-AD3-Y),PSBDAY,unit,1.00,1.00,1900.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,ECS Indicator,ECSIND,unit,1.00,1.00,14000.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Table Top Scale  250x300 M,TTSTDM,unit,1.00,1.00,1700.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,AC MOTOR CCM,CCM102,unit,1.00,1.00,580.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,ECS4W DISPLAY STICKER FRONT,ECS858,unit,1.00,1.00,75.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,FRC CABLE (14 PIN),14FRC,unit,1.00,1.00,310.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Caster wheel for Trolly scale,TRLY02,unit,1.00,1.00,852.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Analytical Balance 200g/0.0001g - Internal,YSA204I,unit,1.00,1.00,25000.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Bench PLT Keypad,BPLT002,unit,1.00,1.00,245.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Loadcell Cable(Meter),LCCABLEMTR,unit,1.00,1.00,25.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Bench Scale Black  MS,BY5039,unit,1.00,1.00,1650.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,JW Loadcell 1 Kg,BS0502,unit,1.00,1.00,550.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,PLATFORM SCALE INDICATOR ABS XK3100-B3+,PFINDXK3100B3,unit,1.00,1.00,1200.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Platform  Scale 50x60(Trolley),PF56TR,unit,1.00,1.00,7800.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Q9LBL OEM BACK DISPLAY STICKER (BLACK),Q9746,unit,1.00,1.00,90.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,SPOS Standard,SPOSSW01,unit,1.00,1.00,1299.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,ATM PC SS,ATMFSS,unit,1.00,1.00,2400.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,ECS INDICATOR MOTHER BOARD,EIMB,unit,1.00,1.00,5900.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,CCM  - Value Counting Machine,AL66,unit,1.00,1.00,6750.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Cash Box 5D ECS,ECSCD,unit,1.00,1.00,2600.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Table Top Scale  220x170 ABS 6 Volt,TTABS6V,unit,1.00,1.00,1350.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Metallic Keypad Cover Bench PC,BPC115,unit,1.00,1.00,110.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,ECS4W DISPLAY STICKER BACK,ECS859,unit,1.00,1.00,75.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,ALFA-SF,400A,unit,1.00,1.00,340.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,FRC CONNECTOR 14 PIN,CON14,unit,1.00,1.00,3.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,TROLLY WHEEL (CASTER WHEEL),TRLY03,unit,1.00,1.00,654.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Platform Weighing Scale 30x34 SS,PFPC30X34SS,unit,1.00,1.00,2100.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Bench PLT Motherboard,BENCHP,unit,1.00,1.00,180.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,ECS4W DUST COVER,ECS701,unit,1.00,1.00,165.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,FLOOR SCALE WITH INDICATOR,DY8037,unit,1.00,1.00,12800.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Loadcell 3 Kg LAK,BS0503,unit,1.00,1.00,610.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Trolley Loadcell,TRLY04,unit,1.00,1.00,2175.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,Q9LBL OEM FRONT DISPLAY STICKER (BLACK),Q9747,unit,1.00,1.00,90.000000,
DIR PRICE,99381000015510001,INR,,,false,no_rounding,0,active,per_item,false,SPOS Premium,SPOSSW02,unit,1.00,1.00,2099.000000,
