Product ID,Product Name,Usage unit,Description,Product Type,AttributeName1,AttributeName2,AttributeName3,Manufacturer,Brand,Is Returnable Item,Is Receivable Service,Category Name,Variant Type,Variant Name,Variant Description,Selling Price,MRP,SKU,Purchase Price,Purchase Description,AttributeOption1,AttributeOption2,AttributeOption3,Opening Stock,Opening Stock Value,Inventory Valuation Method,HSN/SAC,Is Tax Calculated on Label Price,UPC,EAN,ISBN,Part Number,Reorder Level,Package weight,Package width,Package height,Package length,Dimension Unit,Weight Unit,Taxable,Exemption Reason,Taxability Type,Intra State Tax Name,Intra State Tax Rate,Intra State Tax Type,Inter State Tax Name,Inter State Tax Rate,Inter State Tax Type,Item.CF.No of pcs in Master carton
99381000031442775,BY WATERPROOF BACK DISPLAY STICKER,nos,,goods,,,,,,true,,,Inventory,BY WATERPROOF BACK DISPLAY STICKER,,INR 20.00,,BYW02,INR 12.00,,,,,0.00,INR 0.00,fifo,84239020,FALSE,,,,,,0.000000,0.000000,0.000000,0.000000,cm,kg,true,,,GST18,18.000000,Group,IGST18,18.000000,Simple,
99381000031442789,BY WATERPROOF KEYPAD STICKER,nos,,goods,,,,,,true,,,Inventory,BY WATERPROOF KEYPAD STICKER,,INR 20.00,,BYW03,INR 12.00,,,,,0.00,INR 0.00,fifo,84239020,FALSE,,,,,,0.000000,0.000000,0.000000,0.000000,cm,kg,true,,,GST18,18.000000,Group,IGST18,18.000000,Simple,
99381000031453250,BENCH STRUCTURE CAP,nos,,goods,,,,,,true,,,Inventory,BENCH STRUCTURE CAP,,INR 5.00,,BSCAP,INR 3.00,,,,,0.00,INR 0.00,fifo,84239020,FALSE,,,,,,0.000000,0.000000,0.000000,0.000000,cm,kg,true,,,GST18,18.000000,Group,IGST18,18.000000,Simple,
99381000031453264,Q9LBL LOADCELL FIXING PLATE,nos,,goods,,,,,,true,,,Inventory,Q9LBL LOADCELL FIXING PLATE,,INR 60.00,,Q9LCFP,INR 45.00,,,,,0.00,INR 0.00,fifo,84239020,FALSE,,,,,,0.000000,0.000000,0.000000,0.000000,cm,kg,true,,,GST18,18.000000,Group,IGST18,18.000000,Simple,
99381000031453278,SAFAL VIBRANT STICKER,nos,,goods,,,,,,true,,,Inventory,SAFAL VIBRANT STICKER,,INR 2.00,,SFLSTCK,INR 1.00,,,,,0.00,INR 0.00,fifo,84239020,FALSE,,,,,,0.000000,0.000000,0.000000,0.000000,cm,kg,true,,,GST18,18.000000,Group,IGST18,18.000000,Simple,
99381000031453292,YESWEIGH DOOM STICKER,nos,,goods,,,,,,true,,,Inventory,YESWEIGH DOOM STICKER,,INR 5.00,,YDOMSTCK,INR 3.00,,,,,0.00,INR 0.00,fifo,84239020,FALSE,,,,,,0.000000,0.000000,0.000000,0.000000,cm,kg,true,,,GST18,18.000000,Group,IGST18,18.000000,Simple,
99381000031453306,PRC CHICKEN SCALE BACK DISPLAY (PUSHPAK),nos,,goods,,,,,,true,,,Inventory,Portable scale rear display,,INR 180.00,INR 450.00,PRCCKNBACK,INR 150.00,,,,,0.00,INR 0.00,fifo,84239020,FALSE,,,,,,0.000000,0.000000,0.000000,0.000000,cm,kg,true,,,GST18,18.000000,Group,IGST18,18.000000,Simple,
99381000031453320,ECS5W POLE CONNECTOR PCB,nos,,goods,,,,,,true,,,Inventory,ECS5W POLE CONNECTOR PCB,,INR 120.00,,ECSPOLECON,INR 80.00,,,,,0.00,INR 0.00,fifo,84239020,FALSE,,,,,,0.000000,0.000000,0.000000,0.000000,cm,kg,true,,,GST18,18.000000,Group,IGST18,18.000000,Simple,
99381000031453334,BENCH PC BLACK FRONT STIKCER,nos,,goods,,,,,,true,,,Inventory,BENCH PC BLACK FRONT STIKCER,,INR 80.00,,BY5039EFRNTSTCKR,INR 50.00,,,,,0.00,INR 0.00,fifo,84239020,FALSE,,,,,,0.000000,0.000000,0.000000,0.000000,cm,kg,true,,,GST18,18.000000,Group,IGST18,18.000000,Simple,
99381000031453655,DISPLAY DIGIT,nos,,goods,,,,,,true,,,Inventory,DISPLAY DIGIT,,INR 1.00,,DISDGT,INR 1.00,,,,,0.00,INR 0.00,fifo,84239020,FALSE,,,,,,0.000000,0.000000,0.000000,0.000000,cm,kg,true,,,GST18,18.000000,Group,IGST18,18.000000,Simple,
99381000031453670,Capacitor 1000 µF,nos,,goods,,,,,,true,,,Inventory,Capacitor 1000 µF,,INR 15.00,,CAP1000,INR 10.00,,,,,0.00,INR 0.00,fifo,85322200,FALSE,,,,,,0.000000,0.000000,0.000000,0.000000,cm,kg,true,,,GST18,18.000000,Group,IGST18,18.000000,Simple,
99381000031453684,Capacitor 470 µF,nos,,goods,,,,,,true,,,Inventory,Capacitor 470 µF,,INR 15.00,,CAP470,INR 10.00,,,,,0.00,INR 0.00,fifo,85322200,FALSE,,,,,,0.000000,0.000000,0.000000,0.000000,cm,kg,true,,,GST18,18.000000,Group,IGST18,18.000000,Simple,
99381000031453699,Transistor,nos,,goods,,,,,,true,,,Inventory,Transistor,,INR 5.00,,TRANS,INR 2.00,,,,,0.00,INR 0.00,fifo,85412100,FALSE,,,,,,0.000000,0.000000,0.000000,0.000000,cm,kg,true,,,GST18,18.000000,Group,IGST18,18.000000,Simple,
99381000031453714,Resistor 1.5ohm,nos,,goods,,,,,,true,,,Inventory,Resistor 1.5ohm,,INR 2.00,,RESISTOR,INR 1.00,,,,,0.00,INR 0.00,fifo,85331000,FALSE,,,,,,0.000000,0.000000,0.000000,0.000000,cm,kg,true,,,GST18,18.000000,Group,IGST18,18.000000,Simple,
99381000031453729,AC/DC ADAPTOR 8V,nos,,goods,,,,,,true,,,Inventory,DC ADAPTOR 8V,,INR 200.00,INR 500.00,ADAPTOR8V,INR 150.00,,,,,0.00,INR 0.00,fifo,85044090,FALSE,,,,,,0.000000,0.000000,0.000000,0.000000,cm,kg,true,,,GST18,18.000000,Group,IGST18,18.000000,Simple,
99381000031453744,BUZZER,nos,,goods,,,,,,true,,,Inventory,BUZZER,,INR 15.00,,15,INR 10.00,,,,,0.00,INR 0.00,fifo,85318000,FALSE,,,,,,0.000000,0.000000,0.000000,0.000000,cm,kg,true,,,GST18,18.000000,Group,IGST18,18.000000,Simple,
99381000031453759,RS232 TO RJ11 CABLE,nos,,goods,,,,,,true,,,Inventory,RS232 TO RJ11 CABLE,,INR 150.00,,RS232RJ11,INR 100.00,,,,,0.00,INR 0.00,fifo,85444299,FALSE,,,,,,0.000000,0.000000,0.000000,0.000000,cm,kg,true,,,GST18,18.000000,Group,IGST18,18.000000,Simple,
99381000031453773,AC/DC ADAPTOR 6V 500MA,nos,,goods,,,,,,true,,,Inventory,DC ADAPTOR 6V 500MA,,INR 200.00,INR 500.00,ADAPTOR6V,INR 150.00,,,,,0.00,INR 0.00,fifo,85044090,FALSE,,,,,,0.000000,0.000000,0.000000,0.000000,cm,kg,true,,,GST18,18.000000,Group,IGST18,18.000000,Simple,
99381000031453787,AC/DC ADAPTOR 7.4V 500MA,nos,,goods,,,,,,true,,,Inventory,AC/DC ADAPTOR 7.4V 500MA,,INR 200.00,,ADAPTOR7V,INR 150.00,,,,,0.00,INR 0.00,fifo,85044090,FALSE,,,,,,0.000000,0.000000,0.000000,0.000000,cm,kg,true,,,GST18,18.000000,Group,IGST18,18.000000,Simple,
99381000031453801,AC/DC ADAPTOR 12 1A,nos,,goods,,,,,,true,,,Inventory,DC ADAPTOR 12 1A,,INR 200.00,INR 500.00,ADAPTOR12V,INR 150.00,,,,,0.00,INR 0.00,fifo,85044090,FALSE,,,,,,0.000000,0.000000,0.000000,0.000000,cm,kg,true,,,GST18,18.000000,Group,IGST18,18.000000,Simple,
99381000031453815,AC/DC ADAPTOR 9V 3A,nos,,goods,,,,,,true,,,Inventory,DC ADAPTOR 9V 3A,,INR 300.00,INR 750.00,ADAPTOR9V,INR 225.00,,,,,0.00,INR 0.00,fifo,85044090,FALSE,,,,,,0.000000,0.000000,0.000000,0.000000,cm,kg,true,,,GST18,18.000000,Group,IGST18,18.000000,Simple,
99381000031453830,PRESSFIT SWITCH WITH WIRE,nos,,goods,,,,,,true,,,Inventory,PRESSFIT SWITCH WITH WIRE,,INR 40.00,,PRSWITCH,INR 25.00,,,,,0.00,INR 0.00,fifo,85365020,FALSE,,,,,,0.000000,0.000000,0.000000,0.000000,cm,kg,true,,,GST18,18.000000,Group,IGST18,18.000000,Simple,
99381000031453845,ECS GAP CONNCTOR BOTTOM,nos,,goods,,,,,,true,,,Inventory,ECS GAP CONNCTOR BOTTOM,,INR 20.00,,ECSGAPCON,INR 10.00,,,,,0.00,INR 0.00,fifo,85369090,FALSE,,,,,,0.000000,0.000000,0.000000,0.000000,cm,kg,true,,,GST18,18.000000,Group,IGST18,18.000000,Simple,
99381000031453859,STICKER INDIAN STANDRAD,nos,,goods,,,,,,true,,,Inventory,STICKER INDIAN STANDRAD,,INR 2.00,INR 5.00,INDSTCKR,INR 2.00,,,,,0.00,INR 0.00,fifo,84239020,FALSE,,,,,,0.000000,0.000000,0.000000,0.000000,cm,kg,true,,,GST18,18.000000,Group,IGST18,18.000000,Simple,
99381000031522706,ECS 5W STICKER SET,nos,,goods,,,,,,true,,GENERIC SPARE PARTS,Inventory,ECS 5W STICKER SET,,INR 290.00,INR 600.00,ECSS1,INR 215.00,,,,,0.00,INR 0.00,fifo,84239020,FALSE,,,,,,0.000000,0.000000,0.000000,0.000000,cm,kg,true,,,GST18,18.000000,Group,IGST18,18.000000,Simple,
99381000031522721,Q9LBL STICKER SET,nos,,goods,,,,,,true,,GENERIC SPARE PARTS,Inventory,Q9LBL STICKER SET,,INR 290.00,INR 600.00,Q9LS1,INR 215.00,,,,,0.00,INR 0.00,fifo,84239020,FALSE,,,,,,0.000000,0.000000,0.000000,0.000000,cm,kg,true,,,GST18,18.000000,Group,IGST18,18.000000,Simple,
99381000031557084,ATM PC Green,nos,"Make :YESWEIGH Model: YSP -30
Max:40kg e:5g Min:200g Class:
III Display : Green",goods,,,,,,true,,WEIGHING SCALE IMPORT,Inventory,ATM PC Green,"Make : YESWEIGH Max:40kg e:5g  Class:III
Display Red",INR 1900.00,INR 4200.00,ATM30GRJ,INR 1750.00,,,,,0.00,INR 0.00,fifo,84231000,FALSE,,,,,,0.000000,0.000000,0.000000,0.000000,cm,kg,true,,,GST18,18.000000,Group,IGST18,18.000000,Simple,
99381000031589004,Printer A14,no,,goods,,,,,,true,,,Inventory,Printer A14,,INR 5500.00,,PRTA14,INR 4500.00,,,,,0.00,INR 0.00,fifo,84705010,FALSE,,,,,,0.000000,0.000000,0.000000,0.000000,cm,kg,true,,,GST18,18.000000,Group,IGST18,18.000000,Simple,
99381000031589018,Printer Head A14,no,,goods,,,,,,true,,,Inventory,Printer Head A14,,INR 3500.00,,HDA14,INR 2500.00,,,,,0.00,INR 0.00,fifo,84705010,FALSE,,,,,,0.000000,0.000000,0.000000,0.000000,cm,kg,true,,,GST18,18.000000,Group,IGST18,18.000000,Simple,
99381000031589032,FRC wire CCM,nos,,goods,,,,,,false,,,Inventory,FRC wire CCM,,INR 100.00,INR 200.00,FRCCM,INR 50.00,,,,,0.00,INR 0.00,fifo,84239020,FALSE,,,,,,0.000000,0.000000,0.000000,0.000000,cm,kg,true,,,GST18,18.000000,Group,IGST18,18.000000,Simple,
99381000031589046,Sticker Portable scale SF,nos,,goods,,,,,,true,,,Inventory,Sticker Portable scale SF,,INR 40.00,INR 100.00,STCHSF,INR 20.00,,,,,0.00,INR 0.00,fifo,84239020,FALSE,,,,,,0.000000,0.000000,0.000000,0.000000,cm,kg,true,,,GST18,18.000000,Group,IGST18,18.000000,Simple,
99381000031589093,Q9LBL Printer Metal Parts,nos,,goods,,,,,,false,,,Inventory,Q9LBL Printer Metal Parts,,INR 200.00,,Q9PMT,INR 150.00,,,,,0.00,INR 0.00,fifo,84239020,FALSE,,,,,,0.000000,0.000000,0.000000,0.000000,cm,kg,true,,,GST18,18.000000,Group,IGST18,18.000000,Simple,
99381000031630228,RETSOL BARCODE SCANNER 2D -PD200,nos,,goods,,,,,,true,,PRINTERS & SCANNERS,Inventory,RETSOL BARCODE SCANNER 2D -PD200,"Barcode Scanner 2D
With usb",INR 3320.00,INR 5500.00,PD2000,INR 2800.00,"Barcode Scanner 2D
With usb",,,,0.00,INR 0.00,fifo,84716050,FALSE,,,,,,0.000000,0.000000,0.000000,0.000000,cm,kg,true,,,GST18,18.000000,Group,IGST18,18.000000,Simple,
99381000031630251,Pallet Scale Indicator,nos,,goods,,,,,,true,,GENERIC SPARE PARTS,Inventory,Pallet Scale Indicator,,INR 2800.00,,PSCIND,INR 2150.00,,,,,0.00,INR 0.00,fifo,84238190,FALSE,,,,,,0.000000,0.000000,0.000000,0.000000,cm,kg,true,,,GST18,18.000000,Group,IGST18,18.000000,Simple,
99381000031630280,TSC BARCODE LABEL PRINTER TL 240,nos,,goods,,,,,,true,,PRINTERS & SCANNERS,Inventory,TSC BARCODE LABEL PRINTER TL 240,"DRAM 64MB/FLASH 16MB, USB 2.0, IN PRINTER
Printer Warranty: 1 year
Printer Head warranty: 25 kms or 6 Months whichever is earlier
Printer Power supply Warranty: 3 Months",INR 9400.00,,TL240,INR 7900.00,"DRAM 64MB/FLASH 16MB, USB 2.0, IN PRINTER
Printer Warranty: 1 year
Printer Head warranty: 25 kms or 6 Months whichever is earlier
Printer Power supply Warranty: 3 Months",,,,0.00,INR 0.00,fifo,84433290,FALSE,,,,,,0.000000,0.000000,0.000000,0.000000,cm,kg,true,,,GST18,18.000000,Group,IGST18,18.000000,Simple,
99381000031630315,TSC DESKTOP THERMAL TRANSFER BARCODE PRINTER TA220TL 240,nos,,goods,,,,,,true,,PRINTERS & SCANNERS,Inventory,TSC DESKTOP THERMAL TRANSFER BARCODE PRINTER TA220TL 240,"Printer Warranty: 1 year
Printer Head warranty: 25 kms or 6 Months whichever is earlier
Printer Power supply Warranty: 3 Months Warranty: 3 Months",INR 14000.00,,TA220,INR 11750.00,"Printer Warranty: 1 year
Printer Head warranty: 25 kms or 6 Months whichever is earlier
Printer Power supply Warranty: 3 Months",,,,0.00,INR 0.00,fifo,84433290,FALSE,,,,,,0.000000,0.000000,0.000000,0.000000,cm,kg,true,,,GST18,18.000000,Group,IGST18,18.000000,Simple,
99381000031675079,GATC Stamping Fees above 20kg,nos,,service,,,,,,false,false,,Sales and Purchases,GATC Stamping Fees above 20kg,,INR 300.00,,GATC50,INR 200.00,,,,,,,,998346,FALSE,,,,,,0.000000,0.000000,0.000000,0.000000,cm,kg,true,,,GST18,18.000000,Group,IGST18,18.000000,Simple,
99381000031675095,GATC Stamping Fees Up to 20kg,nos,,service,,,,,,false,false,,Sales and Purchases,GATC Stamping Fees Up to 20kg,,INR 200.00,,GATC10,INR 120.00,,,,,,,,998346,FALSE,,,,,,0.000000,0.000000,0.000000,0.000000,cm,kg,true,,,GST18,18.000000,Group,IGST18,18.000000,Simple,
99381000031675116,SERVICE CHARGES,Lumpsum,,service,,,,,,false,false,,Sales and Purchases,SERVICE CHARGES,,INR 750.00,,SEC,INR 0.00,,,,,,,,998719,FALSE,,,,,,0.000000,0.000000,0.000000,0.000000,cm,kg,true,,,GST18,18.000000,Group,IGST18,18.000000,Simple,
99381000031675142,ST COURIER FREIGHT,kg,,service,,,,,,false,false,,Sales and Purchases,ST COURIER FREIGHT,,INR 9.00,,STFRC,INR 0.00,,,,,,,,996812,FALSE,,,,,,0.000000,0.000000,0.000000,0.000000,cm,kg,true,,,GST18,18.000000,Group,IGST18,18.000000,Simple,
99381000031675163,TRACKON COURIER FREIGHT,Lumpsum,,service,,,,,,false,false,,Sales and Purchases,TRACKON COURIER FREIGHT,,INR 0.00,,TRFRC,INR 0.00,,,,,,,,996812,FALSE,,,,,,0.000000,0.000000,0.000000,0.000000,cm,kg,true,,,GST18,18.000000,Group,IGST18,18.000000,Simple,
99381000031675202,DELHIVERY COURIER FREIGHT,Lumpsum,,service,,,,,,false,false,,Sales and Purchases,DELHIVERY COURIER FREIGHT,,INR 0.00,,DELFRC,INR 0.00,,,,,,,,996812,FALSE,,,,,,0.000000,0.000000,0.000000,0.000000,cm,kg,true,,,GST18,18.000000,Group,IGST18,18.000000,Simple,
99381000031675221,OTHERS FREIGHT CHARGES,Lumpsum,,service,,,,,,false,false,,Sales and Purchases,OTHERS FREIGHT CHARGES,,INR 0.00,,FRC,INR 0.00,,,,,,,,996812,FALSE,,,,,,0.000000,0.000000,0.000000,0.000000,cm,kg,true,,,GST18,18.000000,Group,IGST18,18.000000,Simple,
99381000031703151,Self Adhesive Tape,nos,,goods,,,,,,true,,GENERIC SPARE PARTS,Inventory,Self Adhesive Tape,,INR 110.00,,TAPE,INR 82.39,,,,,0.00,INR 0.00,fifo,39191000,FALSE,,,,,,0.000000,0.000000,0.000000,0.000000,cm,kg,true,,,GST18,18.000000,Group,IGST18,18.000000,Simple,
